Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
05-JUL-2024,13737.45,13823.7,13714.4,13807.25,3110163289,86852.22
08-JUL-2024,13825.85,13832.95,13755.55,13800.4,2814319216,83429.61
09-JUL-2024,13832.55,13869.05,13807,13863.2,2267207297,77553.69
10-JUL-2024,13893.2,13893.6,13650.9,13816.35,2382098276,90865.86
11-JUL-2024,13863.5,13865.6,13764.7,13828.9,2516509413,80497.71
12-JUL-2024,13876,13947.7,13838.6,13895.3,2539585738,89636.07
15-JUL-2024,13949.9,13983,13898,13968.65,2552484956,77118.57
16-JUL-2024,13994.85,14006.25,13948.45,13960.9,2447649277,71106.96
18-JUL-2024,13932.85,13996.95,13842.15,13987.4,2481482449,93843.5
19-JUL-2024,14002.05,14002.1,13775.8,13788.15,1990189876,83574.82
22-JUL-2024,13738.3,13871.15,13689.65,13834.2,2128085581,77807.36
23-JUL-2024,13882.2,13886.75,13477,13788.65,3370964969,106751.96
24-JUL-2024,13780.35,13834.1,13740.25,13797.75,2167983941,85150.36
25-JUL-2024,13696,13813.85,13684.05,13801,2463840725,80235.58
26-JUL-2024,13831.05,14049.35,13827.85,14039.2,2483361013,87173.57
29-JUL-2024,14112.4,14156.6,14049.45,14089.8,2564255874,93385.41
30-JUL-2024,14101.5,14164.65,14075.55,14105.55,1997125335,83683.56
31-JUL-2024,14138.8,14184.65,14121.45,14170.8,2436420214,85475.22
01-AUG-2024,14215.75,14234.65,14121.4,14165.8,2124792399,86686.64
02-AUG-2024,14040.6,14097.45,13999.1,14012.9,2343556082,85108.35
05-AUG-2024,13731.25,13786.2,13508,13600.2,3131433955,103070.2
06-AUG-2024,13688.55,13816.15,13518.1,13540.15,1872458294,75010.03
07-AUG-2024,13738.95,13793,13669.75,13779.45,1725415444,73494.93
08-AUG-2024,13769.7,13807.65,13668.15,13686.4,1755850630,70131.75
09-AUG-2024,13836.15,13859.65,13791.8,13826.05,1469349956,61638.37
12-AUG-2024,13787.1,13863.15,13720.95,13814.3,1733435470,74995.07
13-AUG-2024,13829,13836.95,13678.15,13691.5,1844199782,61909.48
14-AUG-2024,13724.65,13732.6,13642.2,13680.85,1713660274,66052.27
16-AUG-2024,13787.2,13925.8,13720.9,13914.7,1466141921,64316.04
19-AUG-2024,13983.25,13987.9,13926.75,13946.05,1420611830,56677.45
20-AUG-2024,13993.4,14038.9,13966.15,14030.8,1439849605,62983.26
21-AUG-2024,14029.95,14080.5,14011.8,14070.8,1360509180,63862.37
22-AUG-2024,14130.3,14131.85,14090.45,14112.6,1364845728,60179.76
23-AUG-2024,14138.1,14145.7,14088.05,14099.2,1605853834,62539.08
26-AUG-2024,14152.85,14202.35,14125.8,14191.75,1230281764,56267.85
27-AUG-2024,14207.9,14228.8,14179.25,14206,1426204806,65771.66
