Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
22-MAR-2024,20693.75,20846.05,20667.35,20783.55,119873388,12281
26-MAR-2024,20629.6,20769.35,20629.25,20705.95,139093052,14368.33
27-MAR-2024,20737.25,20861.25,20737.25,20792.4,220854620,22196.49
28-MAR-2024,20809.4,21141.75,20809.35,20989.1,153855811,17190.08
01-APR-2024,21108.75,21237.5,21100.2,21198.4,86119486,8407.06
02-APR-2024,21157.25,21220.45,21118.65,21150.95,113350315,11963.16
03-APR-2024,21069.3,21261.25,21065.25,21197.25,127342126,13948.78
04-APR-2024,21390.1,21457.45,21220.5,21373.5,159333122,18409.17
05-APR-2024,21375.4,21579.65,21294.95,21556.65,112773634,12896.46
08-APR-2024,21613.3,21669.15,21552.95,21604.5,91793543,7853.58
09-APR-2024,21716.55,21758.35,21625.15,21682.2,89560025,8649.53
10-APR-2024,21748.5,21754.25,21670.7,21717.7,99017977,9456.03
12-APR-2024,21584.95,21665,21484.35,21521.8,111257558,11643.95
15-APR-2024,21292.65,21377.3,21130.35,21146,82364525,8220.8
16-APR-2024,20996.95,21145.95,20964.1,21099.25,93464685,9249.22
18-APR-2024,21142.75,21228.2,20862,20899.45,124406739,13017.83
19-APR-2024,20758.95,21211.1,20694.35,21173,110031923,11131.1
22-APR-2024,21409.1,21409.7,21194.45,21326.5,97586621,10770.46
23-APR-2024,21476,21477.25,21302.7,21334.2,87599377,9200.77
24-APR-2024,21391,21481.65,21361.3,21442.6,72621103,7474.77
25-APR-2024,21290.55,21612.9,21269.5,21545.35,233607357,28247.46
26-APR-2024,21552.55,21552.55,21304.55,21354.05,136003011,17639.52
29-APR-2024,21426.25,21832,21418.15,21811.2,168020929,17039.44
30-APR-2024,21827.5,22073.7,21779.2,21841.15,289538752,25969.13
02-MAY-2024,21785.45,21967.9,21773.85,21873.7,270067891,23569.19
03-MAY-2024,22009.3,22136.6,21707.45,21797.4,197946561,22105.79
06-MAY-2024,21857.75,21890.75,21707.05,21743.7,257357718,20387.95
07-MAY-2024,21783,21807.75,21509.4,21543.5,158638880,13767.82
08-MAY-2024,21457.3,21528.2,21396.4,21428.35,187880367,16425.23
09-MAY-2024,21376.05,21475.25,21072.6,21093.5,162857563,15201.31
10-MAY-2024,21120.35,21270.7,21017.65,21094.15,121976816,11555.32
13-MAY-2024,21062.7,21288.55,20934.4,21249.8,102336071,9297.27
14-MAY-2024,21247.5,21317.55,21184.95,21254.55,91068474,8559.57
15-MAY-2024,21281.1,21293.8,21125.15,21186,108042778,9827.19
16-MAY-2024,21308.05,21445.65,21093.85,21416.1,151231784,13871.4
17-MAY-2024,21354.45,21509.5,21320.1,21478.3,93247475,9396.57
18-MAY-2024,21511.4,21523.35,21469.5,21502.15,6903288,558.82
21-MAY-2024,21373.55,21495.8,21373.5,21438.2,101239336,10581.98
22-MAY-2024,21463.7,21463.7,21198.8,21326.7,103901451,10789.92
