Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
28-AUG-2023,11612.5,11645.35,11590,11627.3,881035518,12055.99
29-AUG-2023,11677.5,11718.1,11676.8,11705.25,945917194,12834.54
30-AUG-2023,11781.85,11829.1,11771.05,11807.9,813775737,14642.47
31-AUG-2023,11865.15,11948.8,11836.8,11931.2,1185790514,19555.72
01-SEP-2023,11976.7,12031.65,11959.9,12017.15,1097735410,18720.22
04-SEP-2023,12100.95,12169.6,12017.15,12139.85,1537203609,21015.65
05-SEP-2023,12212.1,12264,12139.85,12216.25,1372079714,19883.2
06-SEP-2023,12267.25,12284.2,12186.8,12223.3,1077320004,16846.08
07-SEP-2023,12268,12313.8,12223.3,12291.95,963121583,17863.53
08-SEP-2023,12363.8,12389.9,12349.2,12367,1127088065,23178.2
11-SEP-2023,12465.75,12503.85,12462.25,12487.55,1475233340,22900.87
12-SEP-2023,12563.45,12573.3,11974.15,12003,1740095333,24634.1
13-SEP-2023,12019,12156.75,11870.4,12121.2,1428634596,19191.48
14-SEP-2023,12201.3,12299.95,12199.45,12269.6,1334485048,16995.08
15-SEP-2023,12339.6,12368.75,12273.55,12301.65,1668234510,21729.56
18-SEP-2023,12344.8,12352.2,12223.6,12241.25,2164118006,18154.11
20-SEP-2023,12226.15,12271.6,12113.5,12171.7,1411434888,15213.77
21-SEP-2023,12162.35,12215.6,12009.3,12036.7,1447339351,14214.79
22-SEP-2023,12062.9,12105.25,11946.2,12038.45,1475850595,15499.88
25-SEP-2023,12077.75,12096.3,12023.6,12048.95,1088996684,14704.89
26-SEP-2023,12077.75,12136.85,12058.1,12100.75,960383110,14760.83
27-SEP-2023,12124.05,12200.25,12108.3,12188.45,949304878,13737.5
28-SEP-2023,12238.8,12283.75,12132.1,12150.25,1191510017,16500.57
29-SEP-2023,12203.05,12266.05,12171.8,12230.4,799588691,13712.22
03-OCT-2023,12259,12318.9,12232.45,12307.95,1059829597,13236.5
04-OCT-2023,12289.65,12293.8,12104.8,12168.7,1396396425,14309.91
05-OCT-2023,12243.55,12291.7,12194.6,12238.55,1165379060,11338.39
06-OCT-2023,12277.45,12329.45,12249.05,12316.75,1207083792,12679.67
09-OCT-2023,12183.05,12214.75,12077.4,12116.45,975557881,12470.45
10-OCT-2023,12173.9,12262.8,12173.4,12252.25,899530551,11191.78
11-OCT-2023,12320.95,12386.55,12320.05,12336.85,782093659,12228.1
12-OCT-2023,12391.25,12438.5,12389.55,12425.2,986947575,13759.96
13-OCT-2023,12403.75,12469.7,12386.3,12407.45,946008308,14473.87
16-OCT-2023,12441,12483.25,12410.5,12446.75,1106969535,16161.99
17-OCT-2023,12539.35,12563.2,12499.9,12530.4,885378781,14025.41
18-OCT-2023,12571,12590.45,12456.65,12482.35,1106720785,15116.15
19-OCT-2023,12452.95,12520.65,12400.25,12500.6,951382942,11854.72
20-OCT-2023,12503,12544,12380.3,12400.3,1311389821,15415.07
23-OCT-2023,12442.4,12456.1,11894.3,11930.4,1033773203,16775.56
25-OCT-2023,12003.75,12080.3,11703.65,11853.7,1019463836,14190.34
26-OCT-2023,11807.95,11825.9,11493.75,11797.15,932485018,14412.42
27-OCT-2023,11886.45,12051.55,11885.85,12024.9,908681975,13057.93
30-OCT-2023,12068.3,12079,11937.15,12033.85,722920752,11488.35
31-OCT-2023,12096.9,12129.9,12006.2,12023.75,630888700,11558.4
01-NOV-2023,12059,12100.55,11988.7,12000.5,545023483,11153.12
02-NOV-2023,12097,12142.6,12077.95,12130.3,572260915,9958.89
03-NOV-2023,12210.05,12273.45,12208.5,12253.6,653351353,11219.79
06-NOV-2023,12354.35,12396.6,12333.8,12384.35,627491059,11202.85
07-NOV-2023,12424.35,12463.3,12367.15,12456.05,781137433,12624.14
08-NOV-2023,12514.85,12573.35,12506.6,12530.65,779000989,12454.28
09-NOV-2023,12577.9,12581.2,12481.5,12494.35,570653004,13611.2
10-NOV-2023,12492.9,12558.4,12458.1,12547.05,481496385,11702.33
12-NOV-2023,12684.55,12728.2,12682.25,12705.5,156981614,3454.27
13-NOV-2023,12706.55,12753.75,12631.4,12736.75,704561176,13128.3
15-NOV-2023,12879.15,12894.85,12830.8,12878,841574875,15307.06
16-NOV-2023,12902.1,12974.05,12878.8,12933.85,778051792,13301.67
17-NOV-2023,12935.2,13023.7,12919.9,12976.9,914673097,15877.6
20-NOV-2023,13024.35,13051.25,12952.6,12981.5,721473196,15167.51
21-NOV-2023,13050.7,13079.55,12991.9,13006.55,773632082,15047.86
22-NOV-2023,13021.55,13033.25,12853.9,12896.2,595118161,11930.61
23-NOV-2023,12919.4,12997.45,12918.45,12962.4,605014190,12224.46
24-NOV-2023,13014.7,13055.85,12975.35,12984.95,642329121,11149.4
28-NOV-2023,13059.85,13080.5,13001.4,13013.9,660875071,12906.09
29-NOV-2023,13090.6,13133.6,13041.55,13112.1,687261352,14257.52
30-NOV-2023,13153.95,13274.3,13083.1,13252,1653511257,21388.64
01-DEC-2023,13332.65,13381.2,13309.45,13326.6,858265559,16382.77
04-DEC-2023,13559.4,13569.2,13439.05,13489.05,917973507,17713.43
05-DEC-2023,13544.8,13594.4,13415.65,13509.05,853415251,15869.8
06-DEC-2023,13559.2,13567.15,13487.6,13545.4,901289796,18340.43
07-DEC-2023,13573,13605.5,13473.45,13586.2,1282394983,19972.86
08-DEC-2023,13633.3,13653.3,13396.55,13470.8,1367574908,20141.88
11-DEC-2023,13530.75,13575.3,13523,13546.35,853607948,14417.68
12-DEC-2023,13611.55,13636.5,13493.15,13529.6,1064812316,16681.31
13-DEC-2023,13584.85,13626.3,13513.55,13616.7,763031478,16066.2
14-DEC-2023,13726.95,13775.15,13716.85,13722.75,1147101880,20940.78
15-DEC-2023,13802.95,13852.95,13784.95,13820.45,1378920671,24402.46
18-DEC-2023,13869.6,13919.6,13784.4,13877.85,1175242637,20457.62
19-DEC-2023,13938.95,13960.85,13838.8,13888.95,917431497,17781.61
20-DEC-2023,13963.35,14003.15,13383.65,13425.25,1204490295,22757.89
21-DEC-2023,13284.9,13673.5,13176.2,13652.5,933961980,17364.13
22-DEC-2023,13743.4,13830.65,13674.25,13792,874461942,18356.33
26-DEC-2023,13848.6,13857.5,13790.15,13833,734283323,15799.06
27-DEC-2023,13913.5,13939.75,13799.45,13874.4,803065710,17655.65
28-DEC-2023,13939.5,13968.85,13892.95,13956.55,1239173529,23327.33
29-DEC-2023,14005.2,14059.05,13928.75,14041.3,863691568,19359.85
01-JAN-2024,14081.9,14167.95,14074.7,14129.7,823969589,16905.98
02-JAN-2024,14173.3,14212.6,13960.3,14124.25,1027487088,19605.16
03-JAN-2024,14142.45,14170.25,14072.2,14141,1174795123,18486.3
04-JAN-2024,14209.25,14297.75,14207.75,14286.3,1082219316,20579.41
05-JAN-2024,14362.75,14402.6,14256.55,14382.4,1258445169,19997.15
08-JAN-2024,14445.3,14456.3,14288.15,14298.2,986092810,17766.24
09-JAN-2024,14403.35,14448.75,14336.5,14350.9,1348939401,17577.36
10-JAN-2024,14383.65,14410.7,14285.9,14379.85,1421848020,22635.73
11-JAN-2024,14442.25,14517.65,14440.2,14498.55,1549077527,25058.91
12-JAN-2024,14580.75,14601.3,14540.8,14552.75,1281840049,19429.81
15-JAN-2024,14645.25,14676.05,14509.7,14589,1229144594,20443.48
16-JAN-2024,14627.15,14658.2,14406.9,14549.05,1239338720,23030.36
17-JAN-2024,14432.05,14556.35,14337.35,14396.6,1237426429,21163.19
18-JAN-2024,14386.3,14455.6,14042.7,14394.95,1110462221,20761.13
19-JAN-2024,14510.5,14603.9,14505.5,14548.55,1323021392,22302.23
20-JAN-2024,14622.25,14662.6,14581.2,14614.2,1338286575,22091.16
23-JAN-2024,14716.95,14739.9,14156.6,14217.35,1480989632,24742.36
24-JAN-2024,14246.95,14479.5,14073.15,14467.35,1411208434,23628.74
25-JAN-2024,14523.9,14565.55,14447,14543.8,1510390647,24088.44
29-JAN-2024,14634.95,14747.3,14632.55,14730.25,1791561926,26174.31
30-JAN-2024,14817.35,14867.45,14734.75,14749.95,1690367226,25992.25
31-JAN-2024,14823,15076.15,14818.1,15063.5,1508118918,26230.37
01-FEB-2024,15147.1,15165.8,14947.95,15084.2,1815491532,28804.02
02-FEB-2024,15193.35,15277.65,15148.5,15175.9,2100079422,34207.38
05-FEB-2024,15256.2,15329,15087.2,15168.4,2100428139,31778.09
06-FEB-2024,15261.6,15340.65,15169.8,15310.15,1484897650,25218.36
07-FEB-2024,15423.1,15489.5,15321.05,15390.45,1765334414,28637
08-FEB-2024,15474.45,15485.7,15310.75,15323,1291443546,22867.19
09-FEB-2024,15375.25,15379.7,14902.3,15128.35,1198563910,22662.95
12-FEB-2024,15165.3,15170.95,14543.95,14589.05,1075921614,19820.7
13-FEB-2024,14572.95,14655.1,14253,14641.05,1187473244,19578.89
14-FEB-2024,14480.3,14844,14427.9,14829.25,1019289894,18230.3
15-FEB-2024,14922.45,15022.3,14918.85,15002.05,1011251875,18628.29
16-FEB-2024,15084.35,15151.75,15079.35,15098.9,,
19-FEB-2024,15188.7,15220.1,15151.4,15171,788203063,18070.37
20-FEB-2024,15224.9,15256.85,15087.3,15110.7,750282575,15317.94
21-FEB-2024,15164.45,15199.05,14960.5,14992.15,775707438,17178.29
22-FEB-2024,15067.8,15095.55,14849,15083.55,730851482,17337.82
23-FEB-2024,15168.1,15197.8,15106,15169.5,639909045,16384.94
26-FEB-2024,15213.2,15243.5,15126.55,15143.4,709977097,15298.19
27-FEB-2024,15183.3,15239.6,15136.45,15181.95,666839009,16501.17
28-FEB-2024,15233.55,15249.65,14842.2,14895.25,655730651,15734.37
29-FEB-2024,14888.35,15015.2,14691.45,14965.05,902253400,17667.26
01-MAR-2024,15057.55,15104.2,15028.95,15061.35,573863635,13600.38
02-MAR-2024,15119.8,15191.2,15116.45,15168.15,101158358,2105.64
04-MAR-2024,15212.15,15235.05,15056.35,15077.1,588532662,13566.27
05-MAR-2024,15070.8,15089.05,14964.45,14979.6,846744084,16622.29
06-MAR-2024,14944.85,14945.3,14521.25,14684.2,827824209,16168.57
07-MAR-2024,14725.5,14828.65,14705.2,14803.2,796512152,14873.59
11-MAR-2024,14863.45,14873,14481.6,14507.15,706442943,13967.29
12-MAR-2024,14522.9,14525.95,14152.3,14208.65,729493309,15288.46
13-MAR-2024,14220.8,14274.75,13412.2,13473.2,1010238760,20112.93
14-MAR-2024,13380.5,13905.5,13284.3,13892.7,1017404816,19096.66
15-MAR-2024,13886.7,14015.3,13687.1,13922.35,1087253054,21299.06
18-MAR-2024,13931.05,14010.9,13807.95,13882.25,601090539,11946.12
19-MAR-2024,13887.75,13916.25,13700.4,13718.4,539110628,10794.83
20-MAR-2024,13764.15,13811.3,13558.7,13733.55,589527671,11783.95
21-MAR-2024,13868.45,14060.05,13867.8,14047.3,662567601,14223.03
22-MAR-2024,14049.8,14192.65,14024.75,14161.4,597784573,12576.77
26-MAR-2024,14166.8,14223.45,14045.1,14167.85,580711357,13227.92
27-MAR-2024,14218.95,14362.8,14213.65,14283.6,871551790,21493.1
28-MAR-2024,14377.9,14407.4,14313.65,14330.5,593892767,15684.81
01-APR-2024,14458.45,14776.05,14456.55,14762.15,602331653,16346.32
02-APR-2024,14823.45,14923.05,14775.35,14908.3,606927556,16930.17
03-APR-2024,14916.75,15076.25,14893.2,15065.35,668702195,17996.25
04-APR-2024,15189.95,15223.05,15086.6,15159.25,651313918,19397.02
05-APR-2024,15169.6,15268.55,15121.5,15248.2,667876268,17789.96
