Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
28-AUG-2023,5471,5500.4,5452.4,5489.55,430601336,3893.08
29-AUG-2023,5520,5537,5514.4,5524.35,489381115,4466.4
30-AUG-2023,5574.05,5620.7,5571.65,5599.05,414717708,4852.39
31-AUG-2023,5629.85,5651.05,5592.35,5619.4,746320277,8138.92
01-SEP-2023,5642.85,5714.7,5621.75,5709.7,647734019,7558.22
04-SEP-2023,5754.1,5821.8,5709.7,5793.8,987755846,10535.63
05-SEP-2023,5834,5850.75,5791.6,5830.9,717618651,8101.94
06-SEP-2023,5852.35,5858.6,5798.6,5825.45,484920363,5636.86
07-SEP-2023,5846.3,5880.6,5825.45,5860.8,555633851,7921.13
08-SEP-2023,5895.35,5926.7,5890.1,5913.9,605228222,11509.79
11-SEP-2023,5971,6020.8,5968.5,5995.4,747606910,11580.3
12-SEP-2023,6036.85,6047.55,5721.7,5739.25,794549560,10613.65
13-SEP-2023,5724.05,5794.95,5642.6,5767.95,713379330,7551.47
14-SEP-2023,5807.6,5860.25,5801.9,5836.25,620313306,5315.62
15-SEP-2023,5874.15,5895.6,5845.1,5865.9,906164619,7939.46
18-SEP-2023,5883.5,5907.1,5839.15,5850.4,1420141553,9313.63
20-SEP-2023,5839.1,5865.45,5768.95,5808.8,804217556,6251.54
21-SEP-2023,5798,5824.7,5712.95,5728.75,903507544,6237.62
22-SEP-2023,5744.7,5778.3,5663.75,5734.2,721542896,5423.48
25-SEP-2023,5771.3,5783.8,5724.6,5757.95,524506783,4495.64
26-SEP-2023,5769.5,5806.9,5758.75,5799.35,525050698,4969.8
27-SEP-2023,5802.15,5865.25,5791.1,5860.9,426054258,4480.07
28-SEP-2023,5885.7,5915.25,5798.6,5810.7,660598603,5623.62
29-SEP-2023,5840.45,5897.4,5829.7,5883.3,343202466,4245.06
03-OCT-2023,5886.45,5930.95,5864.85,5923.15,503546076,4660.79
04-OCT-2023,5916.7,5917.1,5819.1,5855.45,865873378,5984.06
05-OCT-2023,5906.3,5925.45,5870.05,5892.45,540187525,4272.6
06-OCT-2023,5906.3,5939.35,5885.7,5921.4,552246629,4416.46
09-OCT-2023,5848.5,5865.35,5786.3,5809.35,399800784,3572.36
10-OCT-2023,5826.5,5884.85,5825.35,5879.45,311152700,3403.54
11-OCT-2023,5913.7,5963.1,5910.25,5934.2,287719895,3922.95
12-OCT-2023,5965.85,5988.95,5961.15,5983.6,276916427,4190.79
13-OCT-2023,5979.2,6007.35,5949.6,5956.1,225029452,3994.05
16-OCT-2023,5982.6,5996.85,5956,5973.25,263606762,3443.3
17-OCT-2023,6018.55,6044.7,6015.1,6036.65,354162796,4108.95
18-OCT-2023,6075.45,6096,6020.55,6027.35,571498092,5080.25
19-OCT-2023,6009.7,6045.5,5969.95,6031,390850159,3775.83
20-OCT-2023,6035.25,6058.2,5949.05,5978.05,679076480,5772.63
23-OCT-2023,6004.35,6026.9,5726.95,5745.4,474464812,5303.63
25-OCT-2023,5780.65,5825.55,5643.1,5727.95,471958490,4586.98
26-OCT-2023,5707.15,5710.8,5557.55,5692.95,446879964,5017.99
27-OCT-2023,5747.4,5831.8,5745.95,5825.75,440918620,4564.63
30-OCT-2023,5873.7,5874.35,5793.65,5823.45,380331773,5229.7
31-OCT-2023,5856.2,5859.25,5809.65,5817.95,309949344,4758.29
01-NOV-2023,5834,5869.5,5827.4,5837.2,259083635,4712.04
02-NOV-2023,5892,5944.05,5889.4,5933.4,236288419,3861.61
03-NOV-2023,5978.25,6022.55,5976.45,6011.35,295598377,4341.33
06-NOV-2023,6080.7,6115.75,6074,6104.65,217006898,4066.61
07-NOV-2023,6129.35,6138.95,6081.65,6131.25,355732099,4463.13
08-NOV-2023,6166.35,6224,6164.55,6186.7,303498114,3990.69
