Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
20-NOV-2023,28340.4,28407.9,28211.15,28287.2,70115418,2172.22
21-NOV-2023,28450.45,28488.15,28269.45,28356.25,76796334,2600.64
22-NOV-2023,28371.65,28549.7,28313.15,28504.65,72256836,2664.19
23-NOV-2023,28545.4,28636.55,28410.95,28594.85,69282427,2509.15
24-NOV-2023,28625.8,28714.15,28534.25,28558.75,70449262,2274.26
28-NOV-2023,28736.45,29307.95,28670.7,29252.95,167570194,6501.89
29-NOV-2023,29493.35,29526.8,29262.65,29311.85,144013659,6218.62
30-NOV-2023,29314.85,29344.7,29056.05,29294.9,213892670,8410.42
01-DEC-2023,29431.5,29800.7,29421.45,29559.75,151253853,5540.84
04-DEC-2023,30407.45,30437.25,30084.1,30330.5,218050017,7839.28
05-DEC-2023,30526,31344.1,30305.1,31311.9,225781505,10514.98
06-DEC-2023,31750.8,32024.1,31525.35,31797.25,218912115,12818.67
07-DEC-2023,31867.75,32299.75,31833.6,32188.8,305940481,12223.8
08-DEC-2023,32391.85,32409.5,31542.55,31896.25,194065015,8148.91
11-DEC-2023,31971.9,32159.5,31910.85,32023.05,141168435,5231.95
12-DEC-2023,32027.8,32074.4,31481.65,31603.2,100552377,4244.58
13-DEC-2023,31653.35,31853.4,31495.15,31812.1,150715605,5724.23
14-DEC-2023,32085.8,32151.1,31924.65,32075.8,142007129,6295.86
15-DEC-2023,32313.2,32675.65,32095.75,32580.65,192187628,7043
18-DEC-2023,32640.05,32640.05,32393.85,32521.25,112906200,4929.68
19-DEC-2023,32754.25,33126.2,32496.45,33036.15,126782660,5763.95
20-DEC-2023,33236.4,33574.1,32077.35,32151.6,217059744,8364.76
21-DEC-2023,31925.25,32781.5,31787.05,32720.1,135419886,5507.27
22-DEC-2023,32863.25,33042.5,32573.4,32810.15,94473539,4849.82
26-DEC-2023,32955.05,33308.25,32918.4,33246.25,108160897,4196
27-DEC-2023,33473.4,33537.3,33091.4,33212.6,93643095,3994.28
28-DEC-2023,33345.6,33784.8,33262.95,33721.4,230449123,7986.17
29-DEC-2023,33678.9,33679.5,33287.35,33468.05,114829016,4601.95
01-JAN-2024,33562.8,33715.1,33464.45,33544.2,65755753,2396.54
02-JAN-2024,33632.1,33791.4,33238.15,33703.7,117303052,4551.81
03-JAN-2024,33902.55,34074.65,33657.1,33791.6,114880750,6511.81
04-JAN-2024,33974.9,34328.05,33863.2,34189.25,170610892,6281.06
05-JAN-2024,34387.7,34503.8,34067.25,34216.15,142673848,5166.34
08-JAN-2024,34374.6,34472.9,34046.65,34142.6,108223779,3999.21
09-JAN-2024,34379.1,34460.95,34184.6,34226.7,83038061,3222.91
10-JAN-2024,34188.75,34374.3,33791.65,34330.65,115381058,4974.16
11-JAN-2024,34529,34831.35,34493.65,34776.7,127445860,6683.79
12-JAN-2024,34910.2,35016.45,34571,34969.95,130593371,5401.57
15-JAN-2024,35190.85,35480.1,34807.65,35449.85,136968775,4943.13
16-JAN-2024,35456.2,35495.55,35062.2,35185.05,161324011,5828.27
17-JAN-2024,34945,35319.9,34718.25,34853.25,139167854,5366.85
18-JAN-2024,34532.6,34846.1,34066.5,34580.5,150756085,5600.41
19-JAN-2024,34881.05,35034.2,34679.4,34985.3,143301673,5448.27
20-JAN-2024,35116.65,35483.2,35031.15,35236.1,90697671,3881.11
23-JAN-2024,35845,35846.45,34124.55,34324.3,172956443,7521.32
24-JAN-2024,34440.25,34982.85,34104.5,34895.1,182754959,9275.4
25-JAN-2024,34979.85,35330,34876.8,35203.85,162284301,6199.99
29-JAN-2024,35542.25,37106.5,35468.4,37024.75,227637368,10661.72
30-JAN-2024,37221.95,37221.95,36346.25,36398.8,199408131,7968.17
31-JAN-2024,36470.75,36827.85,36460.3,36748,174797316,7243.72
01-FEB-2024,36978.3,37237.65,36714.05,36910.6,162584901,6777.81
02-FEB-2024,37139.05,38226.6,37122.75,38077.7,280865335,11165.18
05-FEB-2024,38395.45,39045.3,38028.85,38481.3,264930913,9224.26
06-FEB-2024,38646.6,38796,37968.5,38721.4,231419290,8126.71
07-FEB-2024,39025.9,39425.75,38768.15,38945.5,201940025,8731.22
08-FEB-2024,39218.45,39600.1,38901.95,39354.35,266405495,10406.76
09-FEB-2024,39571.5,39612.95,38386.1,39037.65,236390350,9423.64
12-FEB-2024,38937.4,38990,37946.15,38097.1,197551470,7483.15
13-FEB-2024,38271.45,38635,37820.4,38394.3,167566427,6814.87
14-FEB-2024,38230.6,39324.45,38087.45,39253.5,183800152,7473.3
15-FEB-2024,39444.95,40064.35,39344.75,39942.15,222606875,9262.49
16-FEB-2024,40140.3,40194.9,39627.05,39682.4,,
19-FEB-2024,39866.1,40146.45,39704.05,39804.5,119542921,5620.8
20-FEB-2024,39859.1,40027.85,39609.65,39955.15,169427477,6849.29
21-FEB-2024,40067.65,40113.3,39133.45,39283.15,129634849,6394.5
22-FEB-2024,39388.6,39651.2,38723.3,39589.55,155745696,7669.66
23-FEB-2024,39696.4,39704.25,39375.35,39561.45,97260342,5172.21
26-FEB-2024,39590.7,39901.7,39414.9,39758.9,123786927,5856.01
27-FEB-2024,39617.75,39837.8,39461.55,39659.5,124336935,5618.98
28-FEB-2024,39624.9,39698.8,38652.35,38748.05,108024363,4595.2
29-FEB-2024,38911.45,39047.3,38567.65,38838,163856890,8231.46
01-MAR-2024,39059.05,39757.4,39050.1,39707.1,107005054,5087.45
02-MAR-2024,39792.75,39880.05,39626.75,39753.55,8188875,364.71
04-MAR-2024,39927.05,40635.65,39895.55,40466.6,163607679,6862.41
05-MAR-2024,40468.95,40702.4,40264.2,40646.1,108619827,4658.78
06-MAR-2024,40558.7,40749.2,39747.4,40451.5,129878497,5474.08
07-MAR-2024,40475.7,40681.85,40182.8,40301.8,175264779,7984.7
11-MAR-2024,40251.4,40415.05,39761.9,39853.1,127133007,6199.89
12-MAR-2024,39863.25,39990.7,39539.1,39599.25,112042822,5287.54
13-MAR-2024,39628.6,39649.65,37209.95,37439.4,183325247,8037.81
14-MAR-2024,37417.9,38272.9,37261.85,38159.95,168681372,8468.08
15-MAR-2024,38042.8,38280.65,36854.95,37583.1,320947171,12110.84
18-MAR-2024,37497.25,37935.6,37284.5,37825.4,116466562,5323.91
19-MAR-2024,37592.4,37742.2,37053.85,37232.1,135203420,5158.68
20-MAR-2024,37391.5,37670.3,37058.9,37630.7,97845145,4399.33
21-MAR-2024,37984.05,38381.6,37961.4,38328.35,128455341,5739.66
22-MAR-2024,38314.05,38618.05,38107.95,38411.55,119522088,6535.16
26-MAR-2024,38096.45,38557.25,38058.9,38428.5,107770841,5206.96
27-MAR-2024,38629.9,39050.75,38599.8,38690.15,169000891,7766.94
28-MAR-2024,38803.3,39401,38803.3,39020.6,129560727,7347.72
01-APR-2024,39322.55,39557.3,39227.85,39489.7,73743276,3479.97
02-APR-2024,39503.5,39807.25,39405.7,39693.75,104741179,4722.08
03-APR-2024,39679.8,39826.05,39562.35,39704.55,108175973,4560.63
04-APR-2024,40023.8,40099.25,39270.7,39530.35,143991001,6963.91
05-APR-2024,39534.55,39581.35,39157.4,39451.55,87414712,3840.8
08-APR-2024,39649.2,40025.3,39637.45,39951.25,76723151,3758.36
09-APR-2024,40065.8,40092.65,39602.65,39693.45,93229686,4416.04
10-APR-2024,39785.7,40248.3,39785.7,40120.1,109972890,5121.82
12-APR-2024,40058.6,40437.75,39714.3,39756,147038914,7165.87
15-APR-2024,39232.9,40017,38876.9,39629.25,193761091,8023.61
16-APR-2024,39426.7,39900.2,39298.25,39712.75,154687788,6137.34
18-APR-2024,40094.95,40275.55,39244.5,39359.55,193433267,8882.13
19-APR-2024,38987.55,39501.9,38726.85,39357.85,138339485,6554.58
22-APR-2024,39712.25,39727.9,39458.6,39570.05,119031102,5426.39
23-APR-2024,39721.55,39853,39392.05,39446.6,83789274,4739.43
24-APR-2024,39585.25,39770.35,39498,39561.85,81025656,3985.04
25-APR-2024,39520.35,40059.2,39459.05,39989.25,108321013,5773.96
26-APR-2024,40111.2,40208.35,39902.85,39968.3,88496359,4358.82
29-APR-2024,40116.35,40387.3,40059.6,40352.1,116475874,4940.4
30-APR-2024,40537.2,40771.35,40311.35,40366.7,170573327,6832.96
02-MAY-2024,40490.75,40971.1,40383.85,40801.1,205871870,8854.51
03-MAY-2024,40973.75,41244.55,40122.15,40571.05,198383652,9562.98
06-MAY-2024,40689.9,40736.8,39702.65,39882.1,141143560,6141.89
07-MAY-2024,39976.1,40021.35,38916.85,39035.25,126040742,6024.6
08-MAY-2024,38911.4,39918.5,38911.4,39635.1,114680188,5165.78
09-MAY-2024,39622.1,39742.9,38367.65,38458,122826731,5688.86
10-MAY-2024,38687.25,39137.6,38504.4,39089.45,116513724,5927.04
13-MAY-2024,39092.9,39148.8,38132.75,38868.15,114381912,5406.51
14-MAY-2024,38939.5,39543.95,38924.2,39494.2,87562720,4483.17
15-MAY-2024,39617.2,40075.3,39563.95,39949.55,102378609,5692.13
16-MAY-2024,40122.6,40146.55,39422.85,40076.6,130245487,6923.23
17-MAY-2024,40118.85,40368.2,39976.05,40302.5,74632388,4471.76
18-MAY-2024,40480.1,40502.75,40397.75,40432.85,11674178,463.31
