Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
14-MAY-2024,22979.4,23162.7,22942.25,23118.2,681745966,43231.6
15-MAY-2024,23177.8,23224.85,23078.05,23133.85,677790092,43913.27
16-MAY-2024,23258.8,23370.85,22997.5,23343.55,845774532,60532.96
17-MAY-2024,23368.35,23466,23307.25,23444.3,770240012,47179.61
18-MAY-2024,23505.25,23519.7,23472.5,23508.6,116951095,5094.28
21-MAY-2024,23450.95,23625.9,23449.75,23569.9,985969357,55526.83
22-MAY-2024,23634.5,23663.4,23498.75,23633.9,812590009,49953.73
23-MAY-2024,23662.9,24004.85,23632.45,23982.35,982425546,60819.79
24-MAY-2024,23962.2,24060.75,23926.4,23980.1,751651002,52266.59
27-MAY-2024,24075,24106.85,23903.3,23959.85,761506089,47937.08
28-MAY-2024,24011.45,24028.15,23840.05,23873.9,626888022,40676.16
29-MAY-2024,23744.95,23816.35,23670.95,23687.7,680057031,44658.04
30-MAY-2024,23609.9,23696.2,23393.3,23466.3,816045563,49436.64
31-MAY-2024,23561.85,23620.55,23439.7,23518.05,1694368417,110374.66
03-JUN-2024,24444.7,24445.2,24133.15,24344.2,1550911354,95247.59
04-JUN-2024,24268.05,24268.05,22003.75,22739.6,2898699735,164546.46
05-JUN-2024,23027.7,23597.2,22563.65,23550.75,1782608115,110454.91
06-JUN-2024,23754.95,23917.05,23627.45,23806.95,1161677763,78621.72
07-JUN-2024,23812.95,24291.35,23758.1,24266.05,976725135,69170.44
10-JUN-2024,24328.95,24417.8,24229.15,24271.15,796178125,48610.47
11-JUN-2024,24306.4,24403.65,24222.35,24271.05,761387773,48355.91
12-JUN-2024,24358.85,24445.8,24313.4,24348.8,752000932,50577.94
13-JUN-2024,24527.05,24527.15,24376.75,24449.5,732488793,52330.98
14-JUN-2024,24529,24592.9,24411.15,24571.65,671825602,50088.68
18-JUN-2024,24689.75,24700.6,24612.95,24683.55,708607046,53771.26
19-JUN-2024,24762.5,24763.6,24499.3,24599.9,862775810,62149.51
20-JUN-2024,24668.65,24695.5,24532.85,24649.85,676343255,52355.36
21-JUN-2024,24743.55,24746.4,24480.3,24555.5,1069444328,90319.52
24-JUN-2024,24443.75,24635.85,24382.15,24621.6,629186435,42029.22
25-JUN-2024,24674.1,24786.7,24626,24757.8,654970215,50623.47
26-JUN-2024,24754.65,24888.3,24689.95,24867.15,779776613,55631.26
27-JUN-2024,24878.45,25070.25,24819.6,25026.55,1064096650,84318.02
28-JUN-2024,25075.65,25165.8,24981.75,25007.25,810262392,57965.52
01-JUL-2024,25004,25172.95,24996.65,25155.7,639822148,44746.73
02-JUL-2024,25241.75,25247.6,25039.05,25120.1,734972262,52262.09
03-JUL-2024,25287,25328.65,25211,25306.9,690224433,53570.44
04-JUL-2024,25394.35,25433.4,25319.6,25342.55,587189239,44286.83
05-JUL-2024,25272.4,25426.4,25229.3,25391.25,855552905,51353.56
08-JUL-2024,25414.5,25427.25,25310,25393.55,903452469,49422.59
09-JUL-2024,25440.85,25524.45,25414.25,25515.1,745748745,48015.87
10-JUL-2024,25557.65,25557.7,25165,25425.65,857061920,57053.22
11-JUL-2024,25503.65,25508.3,25312,25433.75,746274062,48996.68
12-JUL-2024,25514.75,25677.7,25458.05,25577.3,937646911,60040.93
15-JUL-2024,25674.9,25726.25,25599.35,25696.05,826301790,49465.29
16-JUL-2024,25736.1,25762.25,25655,25679.1,718087205,47326.05
18-JUL-2024,25621.45,25812.7,25501.6,25784.8,865971333,65464.71
19-JUL-2024,25820.45,25821.1,25428.3,25450.85,819839396,54174.26
22-JUL-2024,25357.25,25567.9,25275.1,25490.4,691237384,50296.16
23-JUL-2024,25566.2,25575.45,24895.55,25419.6,1034069458,72173.24
24-JUL-2024,25398.05,25476,25288.5,25389,773924933,58601.47
25-JUL-2024,25203,25428.6,25184.7,25407.5,865087005,55581.22
26-JUL-2024,25451.9,25863.3,25438.7,25841.9,808517216,61022.12
29-JUL-2024,25966.1,26040.7,25832.8,25901.95,1038138660,62969.31
30-JUL-2024,25920.4,26031.8,25869.1,25914.1,830965849,59812.12
31-JUL-2024,25960.4,26054.3,25931.45,26025.6,759239207,56045.58
01-AUG-2024,26101.1,26145.6,25983.65,26057.8,922078074,64811.59
02-AUG-2024,25833.75,25930.85,25743.8,25771.9,1072933323,63077.89
05-AUG-2024,25291.05,25375.65,24871.55,25043.05,1267257581,74184.92
06-AUG-2024,25199.2,25427.35,24905.3,24940.75,856071120,54500.09
07-AUG-2024,25286.2,25373.6,25171.65,25349,803200425,51234.18
08-AUG-2024,25314,25383,25125.75,25161.25,653692491,47391.21
09-AUG-2024,25443.05,25477.9,25362.9,25425.4,526357412,40569.66
12-AUG-2024,25356.2,25501.3,25233.9,25386.05,618262984,48204.18
13-AUG-2024,25396.75,25414.3,25131.8,25155.15,564528168,41181.34
14-AUG-2024,25210,25224.2,25090.35,25160.65,612905698,43673.84
16-AUG-2024,25355.8,25599.45,25221.25,25578.5,576350433,44252.78
19-AUG-2024,25699.95,25701.4,25604.45,25638.2,562757602,37399.95
20-AUG-2024,25718.35,25801.95,25673.9,25782.35,649999781,42589.27
21-AUG-2024,25775.7,25871.6,25746.6,25853.2,539499073,40619.89
22-AUG-2024,25958.1,25961.8,25877.5,25910.45,486858877,38098.04
23-AUG-2024,25956.3,25972.05,25880.5,25905.95,549346422,40118.39
26-AUG-2024,25998.55,26102.75,25952.95,26076.8,460365441,35222.71
27-AUG-2024,26098.75,26134.85,26038.25,26083.15,478616410,40442
