Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
25-APR-2024,50010.35,50271.05,49822.35,50228.5,9309740046,34050.57
26-APR-2024,50365.35,50684.5,50333.5,50624.1,5030441226,31086.12
29-APR-2024,50738.4,50875.7,50522.45,50834.45,2700150728,27601.42
30-APR-2024,51028.05,51232.35,50807.9,50868.2,2018038737,25178.91
02-MAY-2024,51079.7,51176.55,50853.7,51115.1,1776692344,23021.98
03-MAY-2024,51284,51342.65,50655.15,50935.15,2592040834,28912.64
06-MAY-2024,51258.15,51265.8,50342.3,50662.2,1640004460,23004.08
07-MAY-2024,50775.95,50788.7,49363.75,49674.45,2407369558,23644.97
08-MAY-2024,49588.8,50169.85,49265.6,50036.3,1506608287,21629.59
09-MAY-2024,50109.75,50155.5,49016.4,49109.15,1380797190,17914.9
10-MAY-2024,49252.35,49585.55,48605.4,49532.3,1115535049,17867.09
13-MAY-2024,49544.55,49818.95,48568.1,49735.4,1210420882,20356.72
14-MAY-2024,49859.2,50268.9,49654.45,50225.2,1449666519,17218.56
15-MAY-2024,50401.75,50768.7,50382.85,50707.75,1051864732,18402.36
16-MAY-2024,50939.9,51216.2,50724.3,51153.3,1143789769,21711.31
17-MAY-2024,51306.8,51629.45,51209.2,51604.9,1309757285,24367.12
18-MAY-2024,51832.2,51916.45,51775.7,51869.25,240428441,3598.34
21-MAY-2024,51904.1,52109.15,51579.1,52068.3,1752309366,30827.56
22-MAY-2024,52284.05,52372.3,51680.1,52167.5,1396530375,27127.39
23-MAY-2024,52395.85,52452.65,52052.5,52418.55,1849656713,28040.32
24-MAY-2024,52464.55,52731.3,52324.4,52424.45,3877398606,28976.98
27-MAY-2024,52661.05,53043.6,52405.8,52761.75,2009398500,31961.83
28-MAY-2024,52870.75,52994.4,52066.35,52294.8,1451597282,22286.06
29-MAY-2024,52128.6,52323.95,51856.2,52125.75,1205857756,21394.38
30-MAY-2024,52109.15,52133.25,51331.1,51426.85,1808200488,23631.42
31-MAY-2024,51717,51844.5,51186.35,51705.7,3967271718,61365.1
03-JUN-2024,53705.3,53705.3,52825.65,53353.35,2651294648,34708.66
04-JUN-2024,53410.15,53410.15,47246.6,49150.8,5087609675,49187.04
05-JUN-2024,49730.75,51414.25,48379.75,51266.7,2906938042,34294.11
06-JUN-2024,51876.9,52707.85,51818.65,52413.7,1889290663,28932.56
07-JUN-2024,52537.25,53234.65,52327.35,53194.7,1989753472,23573.88
10-JUN-2024,53463.75,53705.8,52990.85,53235.75,2069354561,33701.61
11-JUN-2024,53450.3,53880.5,53282.75,53666.5,1991151431,22661.37
12-JUN-2024,53911.2,54308.8,53857.6,54226.1,1837846121,22340.43
13-JUN-2024,54647.1,54753.2,54357.45,54652.25,1385540566,24277.25
14-JUN-2024,54834.45,55270.95,54612.7,55225.95,1855843409,29855.75
18-JUN-2024,55421.2,55523.2,55201.55,55490.05,1564439583,27975.29
19-JUN-2024,55679.15,55679.6,54671.9,54951.7,3245811190,53884.61
20-JUN-2024,55121.35,55514.6,54832,55473.8,1584271075,24172.52
21-JUN-2024,55748,55854.75,55322.95,55429.15,2726992744,34196.63
